Customer ID	Country	State	City	ZIP	Address
PS-8760	USA	NC	Raleigh	27607	3400 Wake Forest Road
ST-10530	USA	NC	Raleigh	27620	4420 Lake Boone Trail
RH-9510	USA	NC	Cary	27511	3000 New Bern Avenue
BD-1605	USA	TN	Murfreesboro	37129	1900 Kildaire Farm Rd.
SC-10440	USA	NC	Henderson	27536	3400 Lebanon Pike
CG-2040	USA	NC	Blowing Rock	28605	566 Ruin Creek Road
TG-11310	USA	NC	Boone	28607	418 Chestnut Street
FO-4305	USA	TN	Nashville	37212	336 Deerfield Road
CS-1950	USA	NC	Brevard	28712	1310 24Th Ave S
LE-6810	USA	NC	Bryson City	28713	P O Box 1116
DR-2880	USA	NC	Mount Airy	27030	45 Plateau St
JR-5700	USA	NC	Elkin	28621	830 Rockford Street
MS-7710	USA	NC	Wadesboro	28170	180 Parkwood Drive
PM-8940	USA	NC	Sparta	28675	500 Morven Rd
AZ-750	USA	NC	Burlington	27216	233 Doctors Street
AA-375	USA	NC	Jefferson	28640	1240 Huffman Mill Road
FM-4290	USA	NC	Columbus	28722	200 Hospital Ave.
CR-2820	USA	NC	Greenville	27835	101 Hospital Drive
VB-11745	USA	NC	Roxboro	27573	2100 Stantonsburg Road
RH-19600	USA	NC	Morehead City	28557	615 Ridge Rd
KH-6330	USA	NC	Siler City	27344	3500 Arendell Street
ME-7725	USA	NC	Hickory	28602	475 Progress Boulevard
FA-4230	USA	NC	Hickory	28601	810 Fairgrove Church Road
GM-4455	USA	NC	Murphy	28906	420 North Center St
KH-6510	USA	NC	Lumberton	28359	3990 East Us Hwy 64
CD-2790	USA	AZ	Tucson	85712	300 West 27Th St
NB-8580	USA	NC	Eden	27288	5301 East Grant Road
CS-2250	USA	NC	Reidsville	27320	117 East Kings Hwy
SP-10920	USA	NC	Asheboro	27204	618 South Main St.
TH-11100	USA	NC	Laurinburg	28352	364 White Oak Street
DC-3285	USA	NC	Rutherfordton	28139	500 Lauchwood Drive
CM-2655	USA	NC	Clinton	28329	288 South Ridgecrest Ave.
RF-9735	USA	NC	Linville	28646	607 Beaman Street
LH-6750	USA	NC	Belhaven	27810	434 Hospital Drive
JM-5265	USA	NC	Bolivia	28462	202 East Water St
CS-1845	USA	NC	Southport	28461	240 Hospital Drive Ne
CS-1860	USA	NC	Concord	28025	924 Howe St
BT-1485	USA	NC	Lenoir	28645	920 Church St N
KB-6240	USA	NC	Asheville	28801	321 Mulberry Street Sw
KB-6600	USA	NC	Asheville	28813	509 Biltmore Ave
LS-7230	USA	NC	Morganton	28655	68 Sweeten Creek Road
MS-7365	USA	NC	Spruce Pine	28777	2201 South Sterling St
BG-1740	USA	NC	Troy	27371	125 Hospital Drive
HJ-4875	USA	NC	Pinehurst	28374	520 Allen Street
LR-6915	USA	PA	Natrona Heights	15065	155 Memorial Drive
JW-6075	USA	NC	Fayetteville	28302	1301 Carlisle Street
DJ-3420	USA	NC	Fayetteville	28301	1638 Owen Drive
SP-10650	USA	NC	Nags Head	27959	150 Robeson Street
VM-21835	USA	NC	Lexington	27293	4800 South Croatan Highway
CM-1815	USA	NC	Jacksonville	28541	250 Hospital Drive
MH-8025	USA	NC	Chapel Hill	27514	317 Western Boulevard
RD-9480	USA	NC	New Bern	28561	101 Manning Dr
PW-9030	USA	NC	Whiteville	28472	2000 Neuse Blvd
EB-4170	USA	NC	Shelby	28017	500 Jefferson St
SM-10950	USA	NC	Cherokee	28719	315 West College Avenue
NP-8325	USA	NC	Camp Lejeune	28547	1 Hospital Road
MP-8175	USA	NC	Fort Bragg	28307	100 Brewster Blvd
CM-2160	USA	NC	Durham	27705	2817 Reilly Rd
NP-8700	USA	NC	Fayetteville	28301	508 Fulton St
BP-1185	USA	NC	Asheville	28805	2300 Ramsey St
SW-10755	USA	NC	Salisbury	28144	1100 Tunnel Rd
AC-450	USA	NC	Kernersville	27284	1601 Brenner Ave
SE-10110	USA	NC	Bolivia	28422	1750 Kernersville Medical Pkwy
BS-1365	USA	NC	Wadesboro	28170	240 Hospital Dr Ne
RM-9750	USA	NC	Raeford	28376	2301 Us Highway 74 West
BT-1395	USA	NC	Kings Mountain	28086	201 Medical Pavilion Drive
BP-1155	USA	NC	Concord	28025	706 West King Street
GT-4635	USA	NC	Raeford	28376	487 Lake Concord Road
CM-1935	USA	NC	Charlotte	28217	6408 Fayetteville Road
RE-9405	USA	NC	Charlotte	28210	"8800 North Tryon St,4Th Floor"
KS-6300	USA	NC	Winston Salem	27103	"10648 Park Road,3Rd Floor"
TS-11160	USA	NC	Durham	27704	"3333 Silas Creek Parkway,6Th Floor"
ML-7395	USA	NC	Greensboro	27401	"3643 North Roxboro Street,6Th Floor"
BF-1170	USA	NC	Albemarle	28002	1200 North Elm Street
NS-8640	USA	KY	Lexington	40511	301 Yadkin Street
RB-9570	USA	KY	Lexington	40502	2250 Leestown Road Lexington
FM-4380	USA	ND	Fargo	58102	1101 Veterans Drive
AG-300	USA	KY	Louisville	40206	2101 Elm Street
SW-10350	USA	MI	Ann Arbor	48105	800 Zorn Avenue
JR-6210	USA	MI	Detroit	48201	2215 Fuller Rd
MD-7350	USA	IN	Mishawaka	46545	4646 John R St
ML-7755	USA	KY	Ft Thomas	41075	1540 Trinity Place
HA-4920	USA	LA	Pineville	71360	1000 S Ft Thomas Ave
AS-45	USA	AR	Little Rock	72114	2495 Shreveport Highway
BF-1215	USA	LA	Shreveport	71101	2200 Fort Roots Drive North
LH-6900	USA	AR	Little Rock	72205	510 E Stoner Ave
DP-3390	USA	LA	New Orleans	70119	4300 West 7Th Street
DH-3075	USA	NE	Boys Town	68010	2400 Canal Street
HM-4860	USA	NE	Beatrice	68310	14000 Boys Town Hospital Rd
SB-10185	USA	NE	Kearney	68847	N 10Th St
RF-9840	USA	NE	Geneva	68361	1755 Prairie View Pl
SV-10935	USA	NE	Genoa	68640	1900 F Street
CS-2355	USA	NE	Hastings	68901	606/706 Ewing Ave
GM-4695	USA	NE	Grand Island	68803	715 N St Joseph Ave
AT-435	USA	NE	Kearney	68848	2620 West Faidley Ave
MC-8130	USA	NE	Lincoln	68509	10 East 31St St
FP-4320	USA	NE	Lincoln	68506	Folsom & West Prospector
DK-3225	USA	NE	Lincoln	68506	"1710 South 70Th St,Suite 200"
VG-11790	USA	AR	Fayetteville	72703	1600 South 48Th St
LF-7185	USA	NE	Lincoln	68502	1100 North College Avenue
NC-8535	USA	NE	Lincoln	68526	"2300 South 16Th Street,7Th Floor"
DB-3405	USA	TX	Houston	77030	7500 South 91St St
MH-8115	USA	NE	Lincoln	68502	2002 Holcombe Blvd
SA-10830	USA	NE	Omaha	68114	2300 South 16Th St
JK-5640	USA	NE	Omaha	68114	8200 Dodge St
VF-11715	USA	TX	Temple	76504	8303 Dodge St
VW-11775	USA	NE	Omaha	68131	1901 Veterans Memorial Dr
SN-10710	USA	TX	Waco	76711	415 South 25Th Avenue
MS-7980	USA	NE	Omaha	68122	4800 Memorial Dr
AD-180	USA	NE	Omaha	68144	"6901 North 72Nd Street,Suite 20300"
MC-8100	USA	TX	El Paso	79930	2808 South 143Rd Plz
JB-5925	USA	NE	Franklin	68939	5001 N Piedras
JC-5340	USA	NE	Broken Bow	68822	1406 Q St
MF-7665	USA	NE	Lynch	68746	145 Memorial Drive
RP-9270	USA	NE	Alliance	69301	401 South 5Th Street
PF-9120	USA	NE	Albion	68620	2101 Box Butte Ave
DK-2895	USA	NE	Gordon	69343	723 West Fairview St
RW-9630	USA	NE	Hebron	68370	300 East 8Th St
TM-11490	USA	NE	Creighton	68729	120 Park Ave
Co-2640	USA	NE	Ord	68862	1503 Main St
EM-3810	USA	NE	Pender	68047	2707 L Street
JK-6090	USA	NE	Auburn	68305	100 Hospital Drive
JH-5430	USA	NE	Bridgeport	69336	2022  13Th St
AR-405	USA	TX	San Antonio	78229	1313 S Street
TZ-11580	USA	NE	Superior	68978	7400 Merton Minter
BG-1035	USA	NE	Nebraska City	68410	520 East 10Th St
PS-9045	USA	NE	Syracuse	68446	1314  3Rd Ave
MS-7770	USA	NE	Pawnee City	68420	1579 Midland St
SS-10875	USA	NE	Holdrege	68949	600 I St
DB-2970	USA	NE	St Paul	68873	1215 Tibbals St
SS-10515	USA	NE	Oshkosh	69154	1113 Sherman St
AW-930	USA	TX	Kerrville	78028	1100 West 2Nd St
PK-8910	USA	NE	Papillion	68046	3600 Memorial Blvd
GM-4440	USA	NE	Sidney	69162	11111 South 84Th St
CY-2745	USA	FL	Okeechobee	34972	1000 Pole Creek Crossing
RW-9690	USA	TX	Dallas	75216	1796 Hwy 441 North
CC-2100	USA	NE	Omaha	68131	4500 S Lancaster Rd
KD-6345	USA	TX	Harlingen	78550	601 North 30Th St
KN-6390	USA	TX	Big Spring	79720	2601 Veterans Dr
GT-4710	USA	WY	Sheridan	82801	300 Veterans Blvd
TS-11085	USA	OH	Seaman	45679	1898 Fort Rd
RR-9525	USA	FL	Orlando	32803	230 Medical Center Drive
MT-7815	USA	FL	Boca Raton	33486	5201 Raymond Street
JA-5970	USA	HI	Honolulu	96819	800 Meadows Rd
CB-2535	USA	FL	West Palm Beach	33407	459 Patterson Road
AP-720	USA	FL	Jupiter	33458	1041 45Th St
SP-10860	USA	CO	Denver	80220	1210 S Old Dixie Hwy
IL-5100	USA	WA	Spokane	99205	1055 Clemont Street
VD-11670	USA	NE	Grand Island	68803	4815 N. Assembly St.
EH-3765	USA	GA	Decatur	30033	2201 No. Broadwell Avenue
BS-1755	USA	FL	Boca Raton	33428	1670 Clairmont Road
HL-5040	USA	FL	Leesburg	34748	21644 State Rd 7
CA-2310	USA	OH	Bluffton	45817	600 E Dixie Ave
AC-420	USA	OH	Lima	45804	"139 Garau Street, Po Box 48"
CC-2145	USA	FL	West Palm Beach	33410	"801 Medical Drive,Suite B"
KB-6585	USA	OH	Dover	44622	7305 N Military Trail
JG-5115	USA	FL	Wauchula	33873	659 Boulevard
GK-4620	USA	FL	Bay Pines	33744	533 W Carlton St
FW-4395	USA	FL	Dunedin	34698	10000 Bay Pines Blvd
VM-11685	USA	FL	Saint Petersburg	33701	601 Main St
RB-9360	USA	OR	Portland	97239	701 6Th St S
AG-495	USA	FL	Saint Petersburg	33707	3181 Sw Sam Jackson Park Road
IM-5070	USA	FL	Tampa	33612	1501 Pasadena Ave S
MC-7635	USA	FL	Tampa	33613	13000 Bruce B Downs Blvd
SH-10635	USA	FL	Tampa	33609	3100 E Fletcher Ave
KC-6540	USA	OR	Portland	97232	2901 Swann Ave
QJ-9255	USA	OR	Ne Salem	97301	1121 Ne 2Nd Avenue
JK-5325	USA	FL	Brooksville	34613	2600 Center Street Ne
AI-855	USA	FL	Lake Butler	32054	11375 Cortez Blvd
SC-10095	USA	NH	Portsmouth	3801	7765 S County Rd 231
CT-1995	USA	OH	Lima	45801	105 Corporate Drive
PJ-8835	USA	FL	Fort Pierce	34950	730 W Market St
JM-6195	USA	FL	Oxford	34484	1700 S 23Rd St
CV-2295	USA	FL	Fort Myers	33901	5050 County Road 472
DB-3120	USA	NH	Nashua	3062	2776 Cleveland Ave
NL-8310	USA	FL	New Smyrna Beach	32168	"29 Nw Blvd,First Floor"
BB-1545	USA	FL	Trinity	34655	401 Palmetto St
BV-1245	USA	FL	Lutz	33549	9330 Fl-54
BS-1380	USA	FL	Bartow	33831	21808 State Rd 54
KA-6525	USA	NH	Salem	3079	2200 Osprey Blvd
RB-9795	USA	FL	Melbourne	32901	70 Butler Street
EP-3915	USA	FL	Titusville	32796	1350 S Hickory St
JS-5595	USA	FL	Starke	32091	951 N Washington Ave
JE-5610	USA	FL	Gainesville	32608	922 E Call St
CJ-1875	USA	FL	Gainesville	32610	1601 S Archer Road
TH-11550	USA	FL	Gainesville	32606	1600 Sw Archer Rd
HR-4830	USA	FL	Orange Park	32073	4101 Nw 89Th Blvd
KC-6675	USA	FL	Fort Lauderdale	33308	2001 Kingsley Ave
LS-7200	USA	FL	Fort Lauderdale	33316	4545 N Federal Hwy
DL-2925	USA	FL	Weston	33326	1600 S Andrews Ave
WB-11850	USA	FL	Lauderdale Lakes	33313	3100 Weston Rd
SJ-10500	USA	FL	Plantation	33324	5000 W Oakland Park Blvd
DF-3135	USA	NH	Nashua	3062	8201 W Broward Blvd
SZ-10035	USA	IL	Breese	62230	8 Prospect Street
CK-2205	USA	FL	Marathon	33050	9515 Holy Cross Ln
TM-11010	USA	FL	Miami	33176	3301 Overseas Hwy
FC-4335	USA	FL	Miami	33137	8900 N Kendall Dr
GB-4530	USA	FL	Homestead	33033	5200 Ne 2Nd Ave
BF-1275	USA	OH	Lima	45801	975 Baptist Way
NB-8655	USA	OH	Lima	45804	730 West Market Street
EH-3990	USA	PA	Montrose	18801	1001 Bellefontaine Avenue
SP-10545	USA	AZ	Benson	85602	25 Grow Avenue
Dp-3240	USA	AZ	Willcox	85643	450 S. Ocotillo
LW-6825	USA	PA	Nanticoke	18634	901 W Rex Allen Drive
EN-3780	USA	PA	Wilkes-Barre	18711	128 West Washington Street
TZ-11445	USA	PA	Wellsboro	16901	1000 East Mountain Drive
KD-6615	USA	PA	Wilkes-Barre	18711	32-36 Central Avenue
LD-7005	USA	PA	Bethlehem	18017	1111 East End Boulevard
CL-1890	USA	PA	Allentown	18102	2545 Schoenersville Road
HG-4965	USA	PA	Allentown	18104	421 Chew Street
BO-1350	USA	PA	Allentown	18104	4815 Tilghman Street
YC-11895	USA	PA	Bethlehem	18015	1503 Cedar Crest Boulevard
JM-5535	USA	PA	Allentown	18105	801 Ostrum Street
RA-9885	USA	MO	Chesterfield	63017	Cedar Crest Blvd & I-78 Po Box 689
KM-6660	USA	PA	Lebanon	17042	13190 South Outer 40 Road
DW-3585	USA	PA	Mt Gretna	17064	Fourth & Walnut Streets Po Box 1281
TS-11655	USA	PA	Lebanon	17042	283 South Butler Road Po Box 550
RK-9300	USA	PA	Ellwood City	16117	1700 South Lincoln Avenue
SC-10020	USA	PA	New Castle	16105	724 Pershing Street
AG-390	USA	PA	Lancaster	17604	1211 Wilmington Avenue
AT-735	USA	PA	Lancaster	17601	555 North Duke Street
JW-5955	USA	PA	Ephrata	17522	675 Good Drive
AF-885	USA	PA	Bethlehem	18020	169 Martin Avenue
KB-6405	USA	PA	Coal Township	17866	2310 Highland Avenue
BP-1290	USA	PA	Eagleville	19408	4200 Hospital Road
OT-8730	USA	PA	Ambler	19002	100 Eagleville Road
LS-6975	USA	PA	Wynnewood	19096	722 East Butler Pike
GD-4590	USA	PA	Norristown	19403	100 Lancaster Avenue
MP-7965	USA	PA	Norristown	19401	50 Beech Drive
DS-3180	USA	PA	Fort Washington	19034	1001 Sterigere Street
ED-3885	USA	PA	Norristown	19401	7170 Lafayette Avenue
NZ-8565	USA	PA	Norristown	19403	2701 Dekalb Pike
JG-5805	USA	PA	Royersford	19468	1033 West Germantown Pike
EB-3870	USA	PA	Bryn Mawr	19010	454 Enterprise Drive
BG-1695	USA	PA	Pottstown	19464	130 South Bryn Mawr Avenue
SR-10425	USA	PA	Lansdale	19446	1600 East High Street
AS-90	USA	PA	Danville	17822	100 Medical Campus Drive
SP-10620	USA	PA	Danville	17822	2 Rehab Lane
SH-10395	USA	PA	Clarks Summit	18411	100 North Academy Avenue
AR-540	USA	PA	Peckville	18452	1451 Hillside Drive
CM-2235	USA	PA	Scranton	18510	1400 Main Street
AS-225	USA	OH	Gallipolis	45631	746 Jefferson Avenue
RA-9915	USA	PA	Huntingdon	16652	100 Jackson Pike
RS-9420	USA	MS	Collins	39428	1225 Warm Springs Avenue
TN-11040	USA	PA	Indiana	15701	701 South Holly Street
VP-11730	USA	PA	Punxsutawney	15767	835 Hospital Road Po Box 788
KW-6435	USA	PA	Brookville	15825	81 Hillcrest Drive
PP-8955	USA	PA	Lewistown	17044	100 Hospital Road
SC-10575	USA	PA	Greenville	16125	400 Highland Avenue
ML-7410	USA	PA	Transfer	16154	110 North Main Street
CJ-2010	USA	PA	Kane	16735	239 Edgewood Drive Extension
FG-4260	USA	ME	Lewiston	4240	4372 Route 6
TW-11025	USA	ME	Lewiston	4240	300 Main Street
DB-3210	USA	PA	Grove City	16127	Campus Avenue
EA-4035	USA	PA	Muncy	17756	631 North Broad St Ext
EM-3825	USA	PA	Shippensburg	17257	215 East Water Street
TB-11355	USA	PA	Chambersburg	17201	601 Roxbury Road
ME-8010	USA	PA	Jersey Shore	17740	112 North 7Th Street
JE-5715	USA	AZ	Florence	85132	1020 Thompson Street
MC-7605	USA	PA	Mcconnellsburg	17233	4545 North Hunt Highway
FH-4350	USA	PA	Williamsport	17701	214 Peach Orchard Road
BC-1125	USA	AZ	Yuma	85364	1100 Grampian Boulevard
MG-7875	USA	PA	East Stroudsburg	18301	901 W 24Th Street
FH-4275	USA	PA	Waynesboro	17268	206 East Brown Street
DK-2985	USA	RI	North Smithfield	2896	501 East Main Street
BK-1260	USA	IN	Charlestown	47111	116 Eddie Dowling Highway
MP-7470	USA	AZ	Mesa	85206	2200 Market St
SC-10800	USA	AZ	Tucson	85739	215 South Power Road
BD-1500	USA	AZ	Phoenix	85016	39580 S. Lago Del Oro Prkwy
RC-9825	USA	PA	Harrisburg	17105	1930 East Thomas Road
MG-7890	USA	PA	Harrisburg	17105	111 South Front Street
ZC-11910	USA	PA	Hummelstown	17036	4300 Londonderry Road Harrisburgs
